id;author;author-aux;author-orcid;booktitle;cdate;cdrom;cite;cite-label;crossref;editor;editor-orcid;ee;ee-type;i;journal;key;mdate;month;note;note-label;note-type;number;pages;publisher;publnr;publtype;sub;sup;title;title-bibtex;tt;url;volume;year
6705129;Christophe Bisière|Denis Iwanesko|Jean-Luc Massat|Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAA23.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/BisiereIKM89;2020-09-24;;;;;;26-45;;;;;;Compilateur de machine universelle: MU.;;;db/journals/biaa/biaa23.html#BisiereIKM89;23;1989
6705130;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA27.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco90h;2020-09-24;;;;;;42;;;;;;Vouzzavedibisar: Brève dernière.;;;db/journals/biaa/biaa27.html#Bianco90h;27;1990
6705131;Robert Valette;;;;;;;;;;;http://biaa.eu/-upload/BIAA83.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Valette09b;2020-09-24;;;;;;23-36;;;;;;Exemple du photographe - Pas 1: Le réseau de Petri vu comme un ensemble d'automates communicants.;;;db/journals/biaa/biaa83.html#Valette09b;83;2009
6705132;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/jmkno78.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel07b;2020-09-24;;;;;;3-4;;;;;;Conception et normalisation des bases de données en Sciences Humaines et Sociales.;;;db/journals/biaa/biaa78.html#Knippel07b;78;2007
6705133;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA47.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco97b;2020-09-24;;;;;;3-14;;;;;;Chapitre 2 - une machine elementaire.;;;db/journals/biaa/biaa47.html#Bianco97b;47;1997
6705134;Jalal Almhana|Simon Delattre;;;;;;;;;;;http://biaa.eu/-upload/editono105.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/AlmhanaD16;2020-09-24;;;;;;159-160;;;;;;Éditorial : Un professeur de l'université de Moncton s'inquiète pour sa famille qui vit en Syrie.;;;db/journals/biaa/biaa105.html#AlmhanaD16;105;2016
6705135;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA62.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco02c;2020-09-24;;;;;;31;;;;;;Vouzzavedibisar: Le Sacre de Savate Premier.;;;db/journals/biaa/biaa62.html#Bianco02c;62;2002
6705136;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA09.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco84f;2020-09-24;;;;;;43;;;;;;Vouzzavedibisar: La légende du petit lapin et du petit renard.;;;db/journals/biaa/biaa9.html#Bianco84f;9;1984
6705137;;;;;;;;;;;;http://biaa.eu/-upload/articleno1032.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/X16;2020-09-24;;;;;;73-74;;;;;;Albert Einstein: Les fondements de la théorie de la relativité générale [extrait].;;;db/journals/biaa/biaa103.html#X16;103;2016
6705138;Jean-Louis Imbert;;;;;;;;;;;http://biaa.eu/-upload/BIAA59.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Imbert01a;2020-09-24;;;;;;5-34;;;;;;Introduction a l'algorithmique: les fichiers.;;;db/journals/biaa/biaa59.html#Imbert01a;59;2001
6705139;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA32.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco92e;2020-09-24;;;;;;21;;;;;;Vouzzavedibisar: Les bonnes recettes de Tantine Danielle.;;;db/journals/biaa/biaa32.html#Bianco92e;32;1992
6705140;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA50.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco98c;2020-09-24;;;;;;41;;;;;;Vouzzavedibisar: Le temps des jacqueries.;;;db/journals/biaa/biaa50.html#Bianco98c;50;1998
6705141;Michel Laï;;;;;;;;;;;http://biaa.eu/-upload/BIAA38.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Lai94;2020-09-24;;;;;;9-26;;;;;;La methode mood.;;;db/journals/biaa/biaa38.html#Lai94;38;1994
6705142;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA29.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco91b;2020-09-24;;;;;;1-4;;;;;;Éditorial: Informatique, la réalité dans l'irréel.;;;db/journals/biaa/biaa29.html#Bianco91b;29;1991
6705143;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA19.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco88;2020-09-24;;;;;;1-4;;;;;;Éditorial: Science et affolement.;;;db/journals/biaa/biaa19.html#Bianco88;19;1988
6705144;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA62.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco02b;2020-09-24;;;;;;1-6;;;;;;Éditorial: Informatique... Informatique...;;;db/journals/biaa/biaa62.html#Bianco02b;62;2002
6705145;Jean-Marie Souriau;;;;;;;;;;;http://biaa.eu/-upload/articleno1051.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Souriau16a;2020-09-24;;;;;;161-170;;;;;;Science et Science-Fiction. Séminaire H.S.I.F.S. paru dans La Recherche. N°49 - octobre 1974.;;;db/journals/biaa/biaa105.html#Souriau16a;105;2016
6705146;;;;;;;;;;;;http://biaa.eu/-upload/editono80.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Science08;2020-09-24;;;;;;1-2;;;;;;Éditorial: Lettre ouverte aux responsables de l'évaluation scientifique.;;;db/journals/biaa/biaa80.html#Science08;80;2008
6705147;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA31.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco92b;2020-09-24;;;;;;28;;;;;;Vouzzavedibisar: Communication moderne.;;;db/journals/biaa/biaa31.html#Bianco92b;31;1992
6705148;Sami Hilala;;;;;;;;;;;http://biaa.eu/-upload/BIAA16.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Hilala87;2020-09-24;;;;;;15-54;;;;;;Le micro-processeur 8040.;;;db/journals/biaa/biaa16.html#Hilala87;16;1987
6705149;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA13.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco86;2020-09-24;;;;;;1-5;;;;;;Éditorial: Informatique et changement de société.;;;db/journals/biaa/biaa13.html#Bianco86;13;1986
6705150;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA60.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco01c;2020-09-24;;;;;;21;;;;;;Vouzzavedibisar: Savate Premier, chef de guerre.;;;db/journals/biaa/biaa60.html#Bianco01c;60;2001
6705151;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA47.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco97d;2020-09-24;;;;;;19-26;;;;;;Chapitre 4 - la machine formelle.;;;db/journals/biaa/biaa47.html#Bianco97d;47;1997
6705152;Annagret Taeschner;;;;;;;;;;;http://biaa.eu/-upload/BIAA57.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Taeschner00b;2020-09-24;;;;;;25;;;;;;Vouzzavedibisar: Seher.;;;db/journals/biaa/biaa57.html#Taeschner00b;57;2000
6705153;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA67.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco04a;2020-09-24;;;;;;27;;;;;;Vouzzavedibisar: Les Gaullicoquins et les Grapurinades.;;;db/journals/biaa/biaa67.html#Bianco04a;67;2004
6705154;Patrick Abellard;;;;;;;;;;;http://biaa.eu/-upload/BIAA40.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Abellard95;2020-09-24;;;;;;5-18;;;;;;PFLUX: un logiciel d'analyse des reseaux de petri.;;;db/journals/biaa/biaa40.html#Abellard95;40;1995
6705155;Gérard Della Ragione;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Ragione10;2020-09-24;;;;;;7-36;;;;;;Outils informatiques pour les sciences humaines. extrait de cours.;;;db/journals/biaa/biaa87.html#Ragione10;87;2010
6705156;Jean-Claude Risset;;;;;;;;;;;http://biaa.eu/-upload/BIAA82.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Risset09;2020-09-24;;;;;;1-2;;;;;;Éditorial: Lettre à Madame la Ministre.;;;db/journals/biaa/biaa82.html#Risset09;82;2009
6705157;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA09.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco84e;2020-09-24;;;;;;8-30;;;;;;Notion de systeme, systeme logiciel et systeme machine.;;;db/journals/biaa/biaa9.html#Bianco84e;9;1984
6705158;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA69.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco04e;2020-09-24;;;;;;25;;;;;;Vouzzavedibisar: Raffariconfiance.;;;db/journals/biaa/biaa69.html#Bianco04e;69;2004
6705159;Patrick Isoardi;;;;;;;;;;;http://biaa.eu/-upload/VOUZZA93.pdf;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Isoardi12c;2020-09-24;;;;;;;;;;;;Vouzzavedibisar: Salut Edmond Bianco. Souvenir de 1982.;;;db/journals/biaa/biaa93.html#Isoardi12c;93;2012
6705160;Jean Véronis|Nancy Ide;;;;;;;;;;;http://biaa.eu/-upload/BIAA42.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/VeronisI95;2020-09-24;;;;;;13-38;;;;;;Encodage des dictionnaires electroniques: problemes et propositions de la tei.;;;db/journals/biaa/biaa42.html#VeronisI95;42;1995
6705161;Christian Faivre;;;;;;;;;;;http://biaa.eu/-upload/articleno1041.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Faivre16;2020-09-24;;;;;;81-98;;;;;;Le nombre d'or, π et la pyramide de Khéops : une analyse arithmétique.;;;db/journals/biaa/biaa104.html#Faivre16;104;2016
6705162;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA31.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco92a;2020-09-24;;;;;;7-27;;;;;;Le processeur de la procedure formelle.;;;db/journals/biaa/biaa31.html#Bianco92a;31;1992
6705163;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA33.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco92h;2020-09-24;;;;;;32;;;;;;Vouzzavedibisar: Le drame d'Arsène Lupin.;;;db/journals/biaa/biaa33.html#Bianco92h;33;1992
6705164;Eric Olivier;;;;;;;;;;;http://biaa.eu/-upload/articleno1002.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier15;2020-09-24;;;;;;23-63;;;;;;100 ans de Relativité Générale (I/III) : covariance.;;;db/journals/biaa/biaa100.html#Olivier15;100;2015
6705165;Eric Olivier;;;;;;;;;;;http://biaa.eu/-upload/articleno1012.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier15a;2020-09-24;;;;;;97-123;;;;;;100 ans de Relativité Générale (II/III) : courbure.;;;db/journals/biaa/biaa101.html#Olivier15a;101;2015
6705166;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA63.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco02d;2020-09-24;;;;;;1-6;;;;;;Éditorial: Un peu de sémantique.;;;db/journals/biaa/biaa63.html#Bianco02d;63;2002
6705167;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAA65.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel03a;2020-09-24;;;;;;5-6;;;;;;Apres hamlet-machine et turing-machine.;;;db/journals/biaa/biaa65.html#Knippel03a;65;2003
6705168;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA12.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco85f;2020-09-24;;;;;;26-45;;;;;;Notion de systeme: système logiciel et système machine (suite de suite).;;;db/journals/biaa/biaa12.html#Bianco85f;12;1985
6705169;Robert Valette;;;;;;;;;;;http://biaa.eu/-upload/BIAA82.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Valette09;2020-09-24;;;;;;5-14;;;;;;Génèse de la théorie des Réseaux de Petri 1962-1973.;;;db/journals/biaa/biaa82.html#Valette09;82;2009
6705170;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA27.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco90g;2020-09-24;;;;;;38-41;;;;;;Dynamique de l'informatique.;;;db/journals/biaa/biaa27.html#Bianco90g;27;1990
6705171;Annagret Taeschner;;;;;;;;;;;http://biaa.eu/-upload/BIAA55.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Taeschner00;2020-09-24;;;;;;27;;;;;;Vouzzavedibisar: P35 DV34.;;;db/journals/biaa/biaa55.html#Taeschner00;55;2000
6705172;Eric Olivier;;;;;;;;;;;http://biaa.eu/-upload/articleno972.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier14;2020-09-24;;;;;;27-38;;;;;;Qu'est-ce qu'une machine? (I/III).;;;db/journals/biaa/biaa97.html#Olivier14;97;2014
6705173;Mohamed Tayeb Laskri;;;;;;;;;;;http://biaa.eu/-upload/BIAA36.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Laskri93;2020-09-24;;;;;;13-28;;;;;;Analyse automatique de requetes.;;;db/journals/biaa/biaa36.html#Laskri93;36;1993
6705174;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA58.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco01;2020-09-24;;;;;;1-6;;;;;;Éditorial: Informatique, économie et compagnie (suite 2).;;;db/journals/biaa/biaa58.html#Bianco01;58;2001
6705175;André Richard|Carlos Derbez;;;;;;;;;;;http://biaa.eu/-upload/BIAA66.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/DerbezR03;2020-09-24;;;;;;15-28;;;;;;Presentation de la gamme des ordinateurs adaptables.;;;db/journals/biaa/biaa66.html#DerbezR03;66;2003
6705176;;;;;;;;;;;;http://biaa.eu/-upload/BIAAS1.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/X92;2020-09-24;;;;;;8-27;;;;;;Résumés de CSI'91.;;;db/journals/biaa/biaaS1.html#X92;Special-1;1992
6705177;Eric Olivier;;;;;;;;;;;http://biaa.eu/-upload/articleno1031.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier16;2020-09-24;;;;;;11-72;;;;;;Mécanique quantique I : bases mathématiques.;;;db/journals/biaa/biaa103.html#Olivier16;103;2016
6705178;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA25.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco90b;2020-09-24;;;;;;26;;;;;;Vouzzavedibisar: Climat.;;;db/journals/biaa/biaa25.html#Bianco90b;25;1990
6705179;Nadia Mesli;;;;;;;;;;;http://biaa.eu/-upload/BIAA76.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Mesli07;2020-09-24;;;;;;5-18;;;;;;Statut syntaxique des appositions en allemand du type Y, X ou Y - X ou Y(X).;;;db/journals/biaa/biaa76.html#Mesli07;76;2007
6705180;Marc Grange;;;;;;;;;;;http://biaa.eu/-upload/BIAA78.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Grange07;2020-09-24;;;;;;5-26;;;;;;Introduction aux bases de données Conception et normalisation.;;;db/journals/biaa/biaa78.html#Grange07;78;2007
6705181;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA16.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco87;2020-09-24;;;;;;1-6;;;;;;Éditorial: Informatique et compléxité.;;;db/journals/biaa/biaa16.html#Bianco87;16;1987
6705182;Jean-Michel Knippel|Jules Nyssen|Renaud Litré;;;;;;;;;;;http://biaa.eu/-upload/BIAAS1.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/NyssenKL92;2020-09-24;;;;;;29-30;;;;;;"""Postéditorial"": Les Universités d'Aix-Marseille sur les routes de la soie.";;;db/journals/biaa/biaaS1.html#NyssenKL92;Special-1;1992
6705183;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA52.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco99a;2020-09-24;;;;;;33;;;;;;Vouzzavedibisar: La chanson du Mammouth.;;;db/journals/biaa/biaa52.html#Bianco99a;52;1999
6705184;Annagret Taeschner;;;;;;;;;;;http://biaa.eu/-upload/vouzzano101.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Taeschner15;2020-09-24;;;;;;125;;;;;;Vouzzavedibisar : Der Dirigent - Le directeur.;;;db/journals/biaa/biaa101.html#Taeschner15;101;2015
6705185;Patrick Isoardi;;;;;;;;;;;http://biaa.eu/-upload/BIAA06.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Isoardi83a;2020-09-24;;;;;;66-77;;;;;;Le grafcet: etudes et reflexions.;;;db/journals/biaa/biaa6.html#Isoardi83a;6;1983
6705186;Ennacer Boudiba;;;;;;;;;;;http://biaa.eu/-upload/BIAA27.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Boudiba90a;2020-09-24;;;;;;4-19;;;;;;Amelioration de l'algorithme de production.;;;db/journals/biaa/biaa27.html#Boudiba90a;27;1990
6705187;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA71.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco05a;2020-09-24;;;;;;3-29;;;;;;Quelques VOUZZAVEDIBISAR's des premiers bulletins.;;;db/journals/biaa/biaa71.html#Bianco05a;71;2005
6705188;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA51.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco98f;2020-09-24;;;;;;17-34;;;;;;Chapitre 6 - notion de systeme.;;;db/journals/biaa/biaa51.html#Bianco98f;51;1998
6705189;Nadia Mesli;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Mesli12;2020-09-24;;;;;;;;;;;;Hommage à Edmond Bianco: De la machine universelle au traitement automatique du langage naturel.;;;db/journals/biaa/biaa91.html#Mesli12;91;2012
6705190;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA10.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco85b;2020-09-24;;;;;;75;;;;;;Vouzzavedibisar: L'ordinateur à l'école.;;;db/journals/biaa/biaa10.html#Bianco85b;10;1985
6705191;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA15.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco86c;2020-09-24;;;;;;1-4;;;;;;Éditorial: Informatique et terrorisme.;;;db/journals/biaa/biaa15.html#Bianco86c;15;1986
6705192;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA54.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco99e;2020-09-24;;;;;;1-2;;;;;;Éditorial: Printemps, été, automne.;;;db/journals/biaa/biaa54.html#Bianco99e;54;1999
6705193;Jean-Louis Le Moigne;;;;;;;;;;;http://biaa.eu/-upload/BIAA11.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Moigne85;2020-09-24;;;;;;69;;;;;;L'economique et l'intelligence artificielle 1ère conference internationale.;;;db/journals/biaa/biaa11.html#Moigne85;11;1985
6705194;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA13.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco86a;2020-09-24;;;;;;6-33;;;;;;Autre theoreme important de l'informatique: puissance des machines a files multiples.;;;db/journals/biaa/biaa13.html#Bianco86a;13;1986
6705195;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA17.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco87b;2020-09-24;;;;;;1-4;;;;;;Éditorial: Printemps.;;;db/journals/biaa/biaa17.html#Bianco87b;17;1987
6705196;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA43.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco96;2020-09-24;;;;;;1-6;;;;;;Éditorial: Informatique fondamentale.;;;db/journals/biaa/biaa43.html#Bianco96;43;1996
6705197;Jean-Philippe Lehmann;;;;;;;;;;;http://biaa.eu/-upload/BIAA06.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Lehmann83b;2020-09-24;;;;;;7-49;;;;;;Une preuve directe de l'equivalence entre machine de turing et machine a cases adressables.;;;db/journals/biaa/biaa6.html#Lehmann83b;6;1983
6705198;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA03.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco82c;2020-09-24;;;;;;3-5;;;;;;Éditorial: Informatique et vacances.;;;db/journals/biaa/biaa3.html#Bianco82c;3;1982
6705199;Bernard Goossens;;;;;;;;;;;http://biaa.eu/-upload/BIAA43.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Goossens96;2020-09-24;;;;;;7-36;;;;;;Les architectures risc et polo: un processeur oriente objet.;;;db/journals/biaa/biaa43.html#Goossens96;43;1996
6705200;Clyde Chabot;;;;;;;;;;;http://biaa.eu/-upload/vouzzano74.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Chabot06;2020-09-24;;;;;;23;;;;;;Vouzzavedibisar: Comment le corps est atteint (extrait I).;;;db/journals/biaa/biaa74.html#Chabot06;74;2006
6705201;Laurent Masimana;;;;;;;;;;;http://biaa.eu/-upload/BIAA65.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Masimana03;2020-09-24;;;;;;33;;;;;;Vouzzavedibisar: Le casse-tête informatique.;;;db/journals/biaa/biaa65.html#Masimana03;65;2003
6705202;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA49.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco98;2020-09-24;;;;;;1-6;;;;;;Éditorial: Informatique et qualité de vie.;;;db/journals/biaa/biaa49.html#Bianco98;49;1998
6705203;Patrick Isoardi;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Isoardi12;2020-09-24;;;;;;;;;;;;Notion de machine d'après Edmond Bianco.;;;db/journals/biaa/biaa91.html#Isoardi12;91;2012
6705204;Paul Hertz;;;;;;;;;;;http://biaa.eu/-upload/BIAA62.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Hertz02;2020-09-24;;;;;;21-30;;;;;;Form, substance, correspondance.;;;db/journals/biaa/biaa62.html#Hertz02;62;2002
6705205;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA42.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco95b;2020-09-24;;;;;;1-4;;;;;;Éditorial: Informatique et devenir.;;;db/journals/biaa/biaa42.html#Bianco95b;42;1995
6705206;Roland Gueye;;;;;;;;;;;http://biaa.eu/-upload/BIAA24.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Gueye89;2020-09-24;;;;;;21-50;;;;;;Intelligence artificielle: de la resolution des problemes a l'ingenierie de la connaissance.;;;db/journals/biaa/biaa24.html#Gueye89;24;1989
6705207;Jean Véronis;;;;;;;;;;;http://biaa.eu/-upload/BIAA80.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Veronis08;2020-09-24;;;;;;5-44;;;;;;Informatique et linguistique: Introduction, historique.;;;db/journals/biaa/biaa80.html#Veronis08;80;2008
6705208;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA11.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco85c;2020-09-24;;;;;;1-4;;;;;;Éditorial: Informatique et sport.;;;db/journals/biaa/biaa11.html#Bianco85c;11;1985
6705209;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA12.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco85g;2020-09-24;;;;;;70;;;;;;Vouzzavedibisar: L'avenir de l'ordinateur.;;;db/journals/biaa/biaa12.html#Bianco85g;12;1985
6705210;Ennacer Boudiba;;;;;;;;;;;http://biaa.eu/-upload/BIAA26.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Boudiba90;2020-09-24;;;;;;30-45;;;;;;Amelioration de l'algorithme de production.;;;db/journals/biaa/biaa26.html#Boudiba90;26;1990
6705211;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA22.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco89b;2020-09-24;;;;;;34;;;;;;Vouzzavedibisar: Ciste.;;;db/journals/biaa/biaa22.html#Bianco89b;22;1989
6705212;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA18.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco87e;2020-09-24;;;;;;1-4;;;;;;Éditorial: Théâtre d'ombres.;;;db/journals/biaa/biaa18.html#Bianco87e;18;1987
